date,SYN.X,SYN.Y
2100-06-21,146.89891086163732,115.21722625374105
2100-06-22,148.8700100169215,114.38141348389406
2100-06-23,147.94801311251175,175.0280829766403
2100-06-24,149.9332633342356,105.23513870879466
2100-06-25,148.47587676253045,77.31583085887678
2100-06-28,151.56456143374422,78.78450991467939
2100-06-29,148.9483824161638,94.13553080195139
2100-06-30,147.31106646081838,84.48041816569551
2100-07-01,148.3783627421759,41.61993316543647
2100-07-02,145.22496833142506,47.896510055190525
2100-07-05,147.6685948932327,48.99208286220393
2100-07-06,146.63746477124894,45.9279418939538
2100-07-07,145.0942119776983,52.57030171492133
2100-07-08,144.9705985561643,42.990288853449655
2100-07-09,147.90937501209132,48.36522760927902
2100-07-12,147.97428593084635,60.84741997967859
2100-07-13,148.60479093143175,46.057913750068415
2100-07-14,151.19267529289576,41.924386508996356
2100-07-15,152.53952124666964,34.866626067404155
2100-07-16,155.53538064262466,42.719840970981096
2100-07-19,156.63060762346464,40.64672713003321
2100-07-20,159.50774208123443,39.491097377815215
2100-07-21,159.78853054305088,34.44317491410358
2100-07-22,161.9618925303323,34.04997313580324
2100-07-23,162.39610397427816,51.23277717938137
2100-07-26,163.4054170837665,60.234638270013605
2100-07-27,160.16390423105287,61.68537930861589
2100-07-28,160.76657403565432,65.53079900044953
2100-07-29,158.7019386035106,53.899808814844334
2100-07-30,159.29146535725744,32.058081419182486
2100-08-02,160.93260941177684,25.324589334426996
2100-08-03,160.79683684313758,12.17940529183702
2100-08-04,159.8467233322741,19.26264152335225
2100-08-05,164.06577208702436,17.989347293638296
2100-08-06,163.81013134782467,18.07397723005014
2100-08-09,162.7543726180935,14.514857665319557
2100-08-10,163.62550996410152,15.472016595080518
2100-08-11,161.5714307543231,19.826182983293915
2100-08-12,163.56388280247222,19.27819355631398
2100-08-13,163.70888349676093,35.8889920728816
2100-08-16,162.22435244244286,34.43931610577742
2100-08-17,159.2800940481977,33.99644248603575
2100-08-18,158.8657487376127,34.64069527042895
2100-08-19,159.07076144932992,39.656162142577934
2100-08-20,161.25533096125227,50.78055154328913
2100-08-23,159.5719407753717,60.954567760156586
2100-08-24,158.6853384634971,103.32455839483912
2100-08-25,160.7173359983188,77.04751887053796
2100-08-26,160.75261006582474,95.61195115866205
2100-08-27,160.62101353972398,60.43277802386264
2100-08-30,162.2698350509587,68.70599854282602
2100-08-31,162.90835764394632,59.31706711240326
2100-09-01,158.26392593097404,37.10937892212919
2100-09-02,163.0464092453225,52.824291917742386
2100-09-03,161.85783623183923,54.77728739982456
2100-09-06,162.98261957645371,42.10215220692749
2100-09-07,162.31760770213194,53.07874100616412
2100-09-08,163.61325699712322,60.75253923956979
2100-09-09,169.1514162641249,68.62483064445989
2100-09-10,170.74530991619474,71.68706379513355
2100-09-13,173.8044670236295,51.84227049100647
2100-09-14,174.42289074785288,61.21183352265057
2100-09-15,176.67088701061465,61.34238992158449
2100-09-16,176.17161791711732,43.84230407850521
2100-09-17,172.60099385200732,27.08151617761201
2100-09-20,171.16929499261366,34.29022341567193
2100-09-21,170.1303535137845,34.825867611328036
2100-09-22,170.52264248220087,26.588336305630122
2100-09-23,173.64204079427353,19.049205680949342
2100-09-24,171.11083472561188,29.744493400811766
2100-09-27,171.9956082012503,27.126405208934813
2100-09-28,171.2931450235319,19.433877272054502
2100-09-29,170.4295400758675,28.027673118022943
2100-09-30,172.07421011260567,29.55258836165927
2100-10-01,170.78555042961315,35.954398457050786
2100-10-04,172.04258402187372,23.081280952426802
2100-10-05,165.32424406169517,21.53467913727277
2100-10-06,165.84155768022075,40.88645919947489
2100-10-07,164.00288052649302,47.08146940327003
2100-10-08,161.64642109825581,69.83374800135176
2100-10-11,161.00203885358118,72.14548631002998
2100-10-12,158.43337260912585,74.2690960835556
2100-10-13,158.07439424310937,76.26741060213904
2100-10-14,157.0866410334554,77.28165080879741
2100-10-15,155.07878204779087,46.33337419829232
2100-10-18,153.2209526205389,61.212998386603935
2100-10-19,150.63490599649973,79.28102698488661
2100-10-20,149.80270633275057,46.563730686789285
2100-10-21,147.115985156276,26.395271999457677
2100-10-22,147.68315235430384,36.59698962009717
2100-10-25,150.42976516399128,46.50986431383903
2100-10-26,149.56612965726114,41.066751468208714
2100-10-27,146.6929724785506,45.663243982220834
2100-10-28,147.03399826083626,21.682614129096432
2100-10-29,147.63045182781173,29.928028467905104
2100-11-01,146.46861894811911,22.86991765624854
2100-11-02,148.09844132556233,24.11482605204128
2100-11-03,146.1199271257958,26.847714796741176
2100-11-04,147.01017538479857,32.433492580535614
2100-11-05,143.80444436258603,33.60067760764964
2100-11-08,140.80200334228718,36.945394881274254
2100-11-09,140.6974990622671,40.90534692760298
2100-11-10,139.81692275636087,43.97945932749625
2100-11-11,143.19397496702268,55.96485182739362
2100-11-12,143.29428410152727,59.37465229883204
2100-11-15,144.25750653218773,40.906107055402515
2100-11-16,145.1716729223934,35.78789462580166
2100-11-17,147.92832347412403,66.00698192088555
2100-11-18,144.42148503387222,49.60368335737253
2100-11-19,144.07378525753512,63.5614617727516
2100-11-22,140.58486274211262,44.33933811457957
2100-11-23,140.89734080384045,41.08731465669643
2100-11-24,145.03709909911186,36.05996562031072
2100-11-25,142.2356260897051,33.08083488112613
2100-11-26,141.4465880774609,29.09759945418938
2100-11-29,138.99087450656964,30.376247576426266
2100-11-30,139.28180127860622,44.78146136650014
2100-12-01,142.4800102351444,49.83656536571374
2100-12-02,143.03595484228296,35.546904624910084
2100-12-03,140.0002081073135,44.90566134741944
2100-12-06,138.66338816429882,38.19496407042338
2100-12-07,139.37479040986207,35.14778586858499
2100-12-08,140.55937021528342,27.220626409916854
2100-12-09,140.61851080286428,22.746700541529744
2100-12-10,140.97843034598284,16.162328802034047
2100-12-13,141.84792910714657,10.333008383436722
2100-12-14,142.1932941836674,15.492826134634685
2100-12-15,142.60406641242236,18.32356243744058
2100-12-16,141.20739560327144,11.326894803365247
2100-12-17,145.2859256021685,11.367965975301889
2100-12-20,146.0961968451889,16.70844377726866
2100-12-21,149.49473447594258,14.515484166091866
2100-12-22,147.8862513667376,12.771479009110443
2100-12-23,151.2781269478586,19.41056014463581
2100-12-24,149.54564210732866,18.244633954465804
2100-12-27,147.84069839438007,19.037766384961483
2100-12-28,144.67771183094027,14.790927282999878
2100-12-29,145.08756226840197,12.462737457228572
2100-12-30,146.89960731366733,9.92090875140255
2100-12-31,149.50707484920653,7.353204401253122
2101-01-03,150.66447033140747,10.783619698518514
2101-01-04,153.5525150410814,11.012748333539244
2101-01-05,156.08697477683714,9.489294841224112
2101-01-06,156.15739353637747,13.873800345655006
2101-01-07,157.84116254245322,18.645665729026824
2101-01-10,158.90496573482844,9.005471333823706
2101-01-11,161.11881449154617,12.543960672757672
2101-01-12,159.205231060173,11.455605781982209
2101-01-13,160.63831183985982,11.835550070911147
2101-01-14,159.18618242068288,10.841494049476353
2101-01-17,155.5230026442096,21.30030437376952
2101-01-18,162.2357694947003,24.30483104412465
2101-01-19,159.84846246992583,23.556667204348035
2101-01-20,164.3903943384704,31.58552386851576
2101-01-21,170.01395082415019,36.309799333875176
2101-01-24,168.36434043093482,32.51885858681588
2101-01-25,167.82975105966221,19.74217892201653
2101-01-26,167.34984791624933,18.261557200220146
2101-01-27,168.68845036556039,21.118153139259018
2101-01-28,168.31296669824525,15.077219165002386
2101-01-31,165.8420437798081,14.034341756579053
2101-02-01,167.69839091010064,19.252195120758966
2101-02-02,167.6023530451424,16.29286576745731
2101-02-03,167.70382343106473,18.384648250038087
2101-02-04,166.85932817896702,28.91011478877851
2101-02-07,169.42061670844595,24.04958305201617
2101-02-08,173.41595835064982,25.045855222911328
2101-02-09,170.9358821888535,22.31968858489809
2101-02-10,170.54048961382577,19.921980176643316
2101-02-11,167.56312761494434,24.11873167291307
2101-02-14,171.0960503724387,40.49562733692265
2101-02-15,173.07657423705294,47.538357423464056
2101-02-16,173.20866021108483,64.47137894055781
2101-02-17,175.6265208550723,84.52777460451547
2101-02-18,172.2988489883834,102.94936490341048
2101-02-21,176.16087296689716,118.10711709097669
2101-02-22,175.56497725906033,169.65860447582332
2101-02-23,174.6866689359004,256.91178102444184
2101-02-24,172.5818210906553,208.33954025276614
2101-02-25,168.92138461119205,194.45676482329833
2101-02-28,168.7138621231433,110.43067869022371
2101-03-01,163.29840751634194,100.47349505496503
2101-03-02,169.02662497524062,129.9486100287066
2101-03-03,166.24007893818754,91.64248786043892
2101-03-04,165.12451072385662,93.61599418299251
2101-03-07,168.70935981056886,144.7788252424988
2101-03-08,167.36405523658715,108.28788848919346
2101-03-09,169.4400916417295,150.16515801978042
2101-03-10,169.336832670708,137.81720242176337
2101-03-11,171.6766075501355,166.28394223151597
2101-03-14,168.62700379345904,87.50219663897701
2101-03-15,165.74040518470534,107.98936986974368
2101-03-16,171.84774251217982,84.0518325178821
2101-03-17,168.57620606939295,68.6978729609816
2101-03-18,172.56562415779433,52.759052848429434
2101-03-21,173.08149395454691,54.3226517756864
2101-03-22,172.91118602572612,61.16301292784764
2101-03-23,176.1615023936682,99.28630271429738
2101-03-24,178.91467811149732,63.08802690243129
2101-03-25,177.73068673704913,50.20681738557562
2101-03-28,179.571729795688,58.525482015722375
2101-03-29,177.64035762170099,51.97264865550123
2101-03-30,182.021382103636,35.769563669177344
2101-03-31,185.3668656767165,36.25243427007135
2101-04-01,192.3936154315931,43.3834076141642
2101-04-04,193.03581517147708,26.54522100728831
2101-04-05,191.85741227178573,14.33098141097801
2101-04-06,195.51099095479188,15.392867191010392
2101-04-07,198.09418802741615,13.255051529977543
2101-04-08,197.51093270246773,10.798545821251338
2101-04-11,193.99354146342117,20.145908507239735
2101-04-12,196.4599866947725,16.83554391570739
2101-04-13,197.5801248459145,11.602182049726993
2101-04-14,201.07743313950635,10.420219124572567
2101-04-15,207.0546427869376,10.65179891494169
2101-04-18,207.0286180335663,11.532264801423109
2101-04-19,213.33158681663872,11.288228542963756
2101-04-20,207.0053857566809,9.957048950580253
2101-04-21,211.43465126152287,9.968840254603078
2101-04-22,213.32390644412885,13.733251984
2101-04-25,211.72746482186602,11.564961885756523
2101-04-26,207.35641751147267,15.169986851649583
2101-04-27,208.56568281781065,18.74967362949126
2101-04-28,207.12196520938753,37.58729104616642
2101-04-29,204.33000145590262,43.908522091994584
2101-05-02,203.17925543584076,49.76251616256454
2101-05-03,203.072666841647,47.29311651971064
2101-05-04,203.74179293877987,36.02855652186051
2101-05-05,206.87982272918933,24.145731986003565
2101-05-06,205.15197136231671,25.602945726488183
2101-05-09,205.91052854370625,29.9296030649698
2101-05-10,207.8410629752637,22.23839132985055
2101-05-11,199.82592351437,13.207094832360635
2101-05-12,200.92690173073535,12.389650851585996
2101-05-13,196.73573473726248,12.54233453069261
2101-05-16,196.49444069668323,10.541461720428678
2101-05-17,198.49973660323155,7.829365097782555
2101-05-18,205.5898417834985,10.234201762520131
2101-05-19,207.75662928466167,6.906356283184032
2101-05-20,208.9292364510006,15.944328304142696
2101-05-23,212.46955301454932,24.296477136827548
2101-05-24,214.2374094586651,13.001768058588246
2101-05-25,223.47628855857508,16.455416064987627
2101-05-26,220.03822834700267,13.516379835945084
2101-05-27,219.00768889311615,23.341892469705353
2101-05-30,222.50050695889254,18.383804636360853
2101-05-31,226.97724793395307,31.97127579996496
2101-06-01,230.644038559199,61.13959776617569
2101-06-02,228.78477353998719,53.314830955468
2101-06-03,233.28960845849102,49.721781087168395
2101-06-06,234.31134332084608,61.007239771387994
2101-06-07,231.99700315943844,64.53613424555343
2101-06-08,227.72811785785643,41.953093848440794
2101-06-09,226.58293283055133,57.818491124395415
2101-06-10,226.4882827208699,45.41180332038461
2101-06-13,231.78326473961457,36.363741600386696
2101-06-14,229.22366730660417,35.55348757224401
2101-06-15,230.96952881758375,37.976097963711524
2101-06-16,228.316541154586,48.60154611734153
2101-06-17,227.36357757498803,29.242842887467127
2101-06-20,231.19712288793605,40.17387648008532
2101-06-21,233.64753643340296,41.95137806424053
2101-06-22,235.8047342316463,40.06692766558213
2101-06-23,230.88318691686158,40.871513282546594
2101-06-24,231.16310391714913,49.03921079336654
2101-06-27,231.0608466071485,41.53768687613145
2101-06-28,233.41074501125445,22.79123808799521
2101-06-29,233.59566810582075,17.434304873298203
2101-06-30,231.8137444657959,18.076775217751074
2101-07-01,232.99855546312543,12.934536212554743
2101-07-04,230.9723622834869,12.513017421512552
2101-07-05,233.64153902059962,13.73852593369746
2101-07-06,231.62942592383328,11.883753994283893
2101-07-07,235.61820237407017,20.864871712356752
2101-07-08,235.7252748137237,31.24417514060884
2101-07-11,240.4683736368751,17.825906132778485
2101-07-12,238.00524779286977,25.8254126220933
2101-07-13,240.92493788116192,29.829503403435247
2101-07-14,243.06671884307505,37.07687405463816
2101-07-15,242.48835733096553,64.30001207121951
2101-07-18,244.41094215744602,69.4553648672773
2101-07-19,247.52301988232335,104.47852888475683
2101-07-20,245.5922266535594,145.96568527495737
2101-07-21,240.24365411648583,167.79790980781056
2101-07-22,240.91718853040805,129.82616936908477
2101-07-25,242.75841566931922,212.5755956291277
2101-07-26,245.61092797936502,292.87882677917844
2101-07-27,252.97283731942522,214.04770700493827
2101-07-28,251.2143139503351,126.39977902789539
2101-07-29,252.42259348951617,88.70026375317951
2101-08-01,254.86257650050538,57.723959291624276
2101-08-02,250.95890200987913,60.46117426793127
2101-08-03,250.77206601366444,59.644352247632334
2101-08-04,244.86852406383267,57.6957593469639
2101-08-05,248.40946511975022,55.89184430801368
2101-08-08,251.40766969077885,33.75380219222393
2101-08-09,249.71434484641043,52.89948973078391
2101-08-10,251.39817454498373,28.484863897048808
2101-08-11,243.34703706592433,43.332985941180304
2101-08-12,252.7139242297985,81.06578953757278
2101-08-15,243.31551278125093,183.43808311512706
2101-08-16,235.61085330481822,466.56944808945457
2101-08-17,233.139224507715,274.4775601922515
2101-08-18,234.14775911096623,188.67795420004006
2101-08-19,233.73896925232356,169.9603199384634
2101-08-22,233.693522935854,202.631240637458
2101-08-23,232.5093619088655,155.67100423460167
2101-08-24,229.44303454569288,195.03882609023577
2101-08-25,232.11292744746171,190.81939171128528
2101-08-26,236.15125590889866,157.35467029803326
2101-08-29,236.17521769214872,243.27696859676848
2101-08-30,239.62931609947185,182.15794996655225
2101-08-31,240.5096428933229,201.6623090790559
2101-09-01,251.6393285363463,162.04363574043523
2101-09-02,254.4758745068537,128.10896911436552
2101-09-05,252.5072007084714,199.8428923792387
2101-09-06,249.4314031003481,285.82969538821936
2101-09-07,246.14357665019241,115.45369856524799
2101-09-08,255.10761169867698,77.57910330832357
2101-09-09,254.7717291435455,57.0017716448042
2101-09-12,252.20315349233314,53.35927368299469
2101-09-13,247.50205527057565,59.295162623527645
2101-09-14,246.4209237865903,46.33449662933668
2101-09-15,243.1402721847658,31.3471541023265
2101-09-16,250.0104661923153,30.623291834116866
2101-09-19,255.22582111551174,23.653371537245626
2101-09-20,255.4852025995964,19.51498621418484
2101-09-21,252.3931450613019,12.106824412404157
2101-09-22,252.97660240579629,12.417519792363137
2101-09-23,246.2354146871838,11.805819381774803
2101-09-26,245.80026874120173,18.701252811296225
2101-09-27,242.56257998479984,15.904955615539713
2101-09-28,246.52485585866367,22.831734313651367
2101-09-29,239.71363350720827,26.461566967064368
2101-09-30,240.49332086440245,20.23225033974402
2101-10-03,237.97523230887833,29.623644633217108
2101-10-04,235.05236801303712,24.950124407433993
2101-10-05,233.08653852418226,31.220057924567968
2101-10-06,233.332117799874,42.83877157130729
2101-10-07,234.62438827082633,63.637473040377294
2101-10-10,229.4254756527711,68.60741655407702
2101-10-11,232.55728870320755,36.34178440655663
2101-10-12,236.97160950941281,51.648305911008066
2101-10-13,231.5794796009731,80.48252165729397
2101-10-14,225.83460882621202,61.467350403905236
2101-10-17,228.832167807478,45.89116487407733
2101-10-18,228.94863121705615,58.716819256900905
2101-10-19,226.24211830207153,28.56118510732313
2101-10-20,227.85496384443405,22.574193348995106
2101-10-21,230.3425311877452,30.747345263918955
2101-10-24,234.2320440156742,36.52203170780423
2101-10-25,233.46156418988704,41.12027354965973
2101-10-26,234.64332721992878,39.70342451370414
2101-10-27,231.59071978354754,34.68420522058869
2101-10-28,234.48358733554423,28.460267051182974
2101-10-31,228.86739189755036,26.320908901468293
2101-11-01,233.29709919833647,50.43234396353058
2101-11-02,235.13921136302463,34.70014533768693
2101-11-03,239.07943466757075,42.40739612405475
2101-11-04,235.49456682981878,24.815033615481234
2101-11-07,237.81339604920058,35.04472069166976
2101-11-08,240.8472429765684,43.907911281541985
2101-11-09,237.27061473928902,56.29362742299717
2101-11-10,238.13254215821814,57.35845825825653
2101-11-11,236.4893966978441,45.35395391749148
2101-11-14,241.1211523973878,49.709458097061315
2101-11-15,237.09014034266548,38.38486952418191
2101-11-16,241.80363284381383,23.917786146720804
2101-11-17,243.4751411503569,41.70722139036884
2101-11-18,238.16621786537948,78.33322016753955
2101-11-21,235.22994033622126,62.24369560783245
2101-11-22,234.28571807445516,91.09282724590136
2101-11-23,228.3602406501131,79.61135161892891
2101-11-24,223.568747261909,124.81323395447288
2101-11-25,222.5010613350901,82.50147345151328
2101-11-28,223.96297738536197,86.53968567824138
2101-11-29,223.7132113073046,87.43551650705838
2101-11-30,222.89841640481956,54.274725506515935
2101-12-01,221.59338043205977,40.971455786015845
2101-12-02,219.0065745744269,31.788779295716356
2101-12-05,217.04131610610523,29.0447591964178
2101-12-06,215.71739861549602,28.450818531038188
2101-12-07,222.82071958736375,26.719408762489525
2101-12-08,224.50247457155442,37.68271584842768
2101-12-09,225.46866928393527,31.334246610469517
2101-12-12,229.6508879381252,23.85941677517078
2101-12-13,227.15215522042908,21.893714236030956
2101-12-14,227.34473255505,31.2075526470987
2101-12-15,225.97070295364517,25.73250526903033
2101-12-16,226.92028408424255,33.85369110157903
2101-12-19,220.67355346312937,44.463173128393905
2101-12-20,221.89012076595463,41.17032416164932
2101-12-21,221.12014170003684,46.34168575553134
2101-12-22,219.43854654225768,89.35739841103793
2101-12-23,223.57396751820627,148.1733656899823
2101-12-26,228.15237246530262,123.20847718152237
2101-12-27,226.39467405052127,136.4449704318464
2101-12-28,226.3999386495115,83.26314866297125
2101-12-29,230.79164136917547,51.67479263089831
2101-12-30,232.81441688014218,39.389083926463975
2102-01-02,233.55025058607194,51.55060288864767
2102-01-03,229.48047526349106,48.31654217592199
2102-01-04,227.19081482881168,76.98238174955472
2102-01-05,227.55668543818814,77.89377144981593
2102-01-06,229.24109402426583,82.93991332304488
2102-01-09,232.09950286784496,69.99944017849431
2102-01-10,230.99144711980807,60.18092287538437
2102-01-11,232.4396938507174,43.500097419766895
2102-01-12,228.54094863501356,30.830799613549033
2102-01-13,222.24272818532972,56.977498457932434
2102-01-16,224.05355810722142,46.82961265721529
2102-01-17,224.76341550210788,28.975088546423382
2102-01-18,228.94484237116288,30.375520316221184
2102-01-19,229.52249435826573,24.447354053239224
2102-01-20,226.62320425078414,32.49339689193616
2102-01-23,231.14794852076068,29.328749754826983
2102-01-24,233.8193369435885,42.754987850176576
2102-01-25,232.89423953652334,31.430511166713494
2102-01-26,233.89391545846823,20.965515104670306
2102-01-27,235.5731472303159,24.404399846379896
2102-01-30,236.08201390050175,16.788051829168765
2102-01-31,241.54891906097438,22.594735436278626
2102-02-01,238.44036777235758,29.669910950590598
2102-02-02,237.05468922800654,25.143663145473212
2102-02-03,238.2101441026619,36.65761052169406
2102-02-06,243.07187985492524,31.44626725978039
2102-02-07,244.5442710922916,30.100809694376306
2102-02-08,246.08311184058627,25.1972127199877
2102-02-09,248.11384890381305,19.904586208221858
2102-02-10,247.5799181379577,28.913914306001235
2102-02-13,242.58361762636505,37.460031511427815
2102-02-14,248.9580877388512,47.31979074424949
2102-02-15,250.50841924682388,58.01567068545105
2102-02-16,249.20764940725692,30.644633811795252
2102-02-17,241.69812369971558,50.93358525244979
2102-02-20,239.88943739708125,52.487949150304
2102-02-21,242.56448093908332,80.45729574331641
2102-02-22,246.49920148899562,79.70638391870669
2102-02-23,240.69092392101206,72.48553108605908
2102-02-24,246.6583374615515,39.84225325143265
2102-02-27,248.04889415071486,36.996941191522005
2102-02-28,252.90277703652893,39.1722163208323
2102-03-01,255.4602472633338,44.20348302998385
2102-03-02,263.3552908607643,34.33730198194041
2102-03-03,254.95073300597204,40.323443826562546
2102-03-06,253.34495384664518,39.3795547630953
2102-03-07,256.2482360150454,48.98232830140517
2102-03-08,253.67328527308248,51.11720923769705
2102-03-09,257.3148970125331,32.17316825514857
2102-03-10,255.7151280911467,32.66781757293696
2102-03-13,255.4361468072966,20.70570063150066
2102-03-14,250.58606057193387,29.83610380722867
2102-03-15,256.7550270420979,30.959214482519553
2102-03-16,256.78072638050685,47.14729021910034
2102-03-17,257.78401522168235,61.391129770425145
2102-03-20,256.09205761511936,48.63555739917791
2102-03-21,258.50283962255236,53.10248045901079
2102-03-22,255.84372791419327,44.17949788947227
2102-03-23,253.07273620823258,66.38898501369779
2102-03-24,249.68166236578566,57.584653042622165
2102-03-27,256.3370975743546,68.07742309096557
2102-03-28,255.47820132453103,97.93303685221629
2102-03-29,256.7022960923715,87.29343060711717
2102-03-30,259.0520118802605,97.29413803126616
2102-03-31,266.9594574436089,48.740647569049955
2102-04-03,262.42890975489763,57.67394282558662
2102-04-04,260.9822281321347,53.964802087978235
2102-04-05,259.2622365523548,34.48172271784398
2102-04-06,266.82965294731804,52.52012540905057
2102-04-07,261.63533401286327,40.387389619911424
2102-04-10,268.92106640586434,26.868941412830022
2102-04-11,265.11500529392475,28.08000992915573
2102-04-12,266.7974589174074,56.44227143841607
2102-04-13,268.63444090702933,36.29775914127124
2102-04-14,267.6959300994995,44.32281524511555
2102-04-17,266.08192276199355,33.64852259376814
2102-04-18,269.2602902369865,28.93315852907592
2102-04-19,267.46610243245044,37.873400301113946
2102-04-20,264.6572874486166,43.40399451167747
2102-04-21,259.77087000534357,45.98387304382162
2102-04-24,262.37552654347564,26.16964529239029
2102-04-25,263.0427046439175,24.130939232129265
2102-04-26,270.5858709160009,30.077798775404396
2102-04-27,272.540403308988,30.743852244429966
2102-04-28,272.22581197762247,40.3946890710252
2102-05-01,273.3931951472292,30.84619987525289
2102-05-02,264.66592567466427,24.340800851080793
